Key	Type	SinceVersion	DeprecatedIn	Required	IndirectRefrence	RequiredValue	DefaultValue	PossibleValues	SpecialCase	Link
Type	name	1.7		TRUE	FALSE	ExData				
Subtype	name	1.7		TRUE	FALSE			Markup3D		
3DA	dictionary;string	1.7		TRUE	FALSE					[];[]
3DV	dictionary	1.7		TRUE	FALSE					[]
MD5	string	1.7		FALSE	FALSE					
