Key	Type	SinceVersion	DeprecatedIn	Required	IndirectRefrence	RequiredValue	DefaultValue	PossibleValues	SpecialCase	Link
Type	name	1,7		NEPRAVDA	NEPRAVDA	CollectionSchema				
Other keys	dictionary	1,7		NEPRAVDA	NEPRAVDA					[CollectionField]
