Key	Type	SinceVersion	DeprecatedIn	Required	IndirectRefrence	RequiredValue	DefaultValue	PossibleValues	SpecialCase	Link
Type	name	1,7		NEPRAVDA	NEPRAVDA	3DAnimationStyle				
Subtype	name	1,7		NEPRAVDA	NEPRAVDA		None	None;Linear;Oscillating		
PC	integer	1,7		NEPRAVDA	NEPRAVDA		0			
TM	number	1,7		NEPRAVDA	NEPRAVDA		1			
