Key	Type	SinceVersion	DeprecatedIn	Required	IndirectRefrence	RequiredValue	DefaultValue	PossibleValues	SpecialCase	Link
*	dictionary	2.0		TRUE	FALSE					[RequirementsOCInteract,RequirementsOCAutoStates,RequirementsAcroFormInteract,RequirementsNavigation,RequirementsMarkup,RequirementsMarkup,RequirementsMultimedia,RequirementsU3D,RequirementsPRC,RequirementsAction,RequirementsEnableJavaScripts,RequirementsAttachment,RequirementsAttachmentEditing,RequirementsCollection,RequirementsCollectionEditing,RequirementsDigSigValidation,RequirementsDigSig,RequirementsDigSigMDP,RequirementsRichMedia,RequirementsGeospatial2D,RequirementsGeospatial3D,RequirementsDPartInteract,RequirementsSeparationSimulation,RequirementsTransitions,RequirementsEncryption,RequirementsHandler]
