Key	Type	SinceVersion	DeprecatedIn	Required	IndirectRefrence	RequiredValue	DefaultValue	PossibleValues	SpecialCase	Link	Note
Subtype	name	1.0		TRUE	FALSE			Text;Link;FreeText;Line;Square;Circle;Polygon;PolyLine;Highlight;Underline;Squiggly;StrikeOut;Caret;Stamp;Ink;Popup;FileAttachment;Sound;Movie;Screen;Widget;PrinterMark;TrapNet;Watermark;3D;Redact;Projection;RichMedia		AnnotText;AnnotLink;AnnotFreeText;AnnotLine;AnnotSquare;AnnotCircle;AnnotPolygon;AnnotHighLight;AnnotUnderline;AnnotSquiggly;AnnotStrikeOut;AnnotCaret;AnnotStamp;AnnotInk;AnnotPopup;AnnotFileAttachment;AnnotSound;AnnotMovie;AnnotScreen;AnnotWidget;AnnotPrinterMark;AnnotWaterMark;Annot3D;AnnotRedact;AnnotProjection;AnnotRichMedia	
