Key	Type	SinceVersion	DeprecatedIn	Required	IndirectRefrence	RequiredValue	DefaultValue	PossibleValues	SpecialCase	Link
Type	name	1,1		NEPRAVDA	NEPRAVDA	Bead				
T	dictionary	1,1		PRAVDA	PRAVDA					[Thread]
N	dictionary	1,1		PRAVDA	PRAVDA					[Bead]
V	dictionary	1,1		PRAVDA	PRAVDA					[Bead]
P	dictionary	1,1		PRAVDA	PRAVDA					[PageObject]
R	rectangle	1,1		PRAVDA	NEPRAVDA					
