Key	Type	SinceVersion	DeprecatedIn	Required	IndirectRefrence	RequiredValue	DefaultValue	PossibleValues	SpecialCase	Link
O	name	1.3		TRUE	FALSE			NSO;UserProperties		
NS	dictionary	1.3		FALSE	FALSE				Required=true=>O=NSO	[Namespace]
