Key	Type	SinceVersion	DeprecatedIn	Required	IndirectRefrence	RequiredValue	DefaultValue	PossibleValues	SpecialCase	Link
Type	name	1,6		NEPRAVDA	NEPRAVDA	Viewport				
BBox	rectangle	1,6		PRAVDA	NEPRAVDA					
Name	string	1,6		NEPRAVDA	NEPRAVDA					
Measure	dictionary	1,6		NEPRAVDA	NEPRAVDA					[Measure]
PtData	dictionary	2,0		NEPRAVDA	NEPRAVDA					[PointData]
