Key	Type	SinceVersion	DeprecatedIn	Required	IndirectRefrence	RequiredValue	DefaultValue	PossibleValues	SpecialCase	Link
Type	name	1,4		NEPRAVDA	NEPRAVDA	Group				
S	name	1,4		PRAVDA	NEPRAVDA	Transparency				
CS	array;name	1,4		NEPRAVDA	NEPRAVDA					[];[]
I	boolean	1,4		NEPRAVDA	NEPRAVDA		NEPRAVDA			
K 	boolean	1,4		NEPRAVDA	NEPRAVDA		NEPRAVDA			
