Key	Type	SinceVersion	DeprecatedIn	Required	IndirectRefrence	RequiredValue	DefaultValue	PossibleValues	SpecialCase	Link
Type	name	1,7		NEPRAVDA	NEPRAVDA	CollectionField				
Subtype	name	1,7		PRAVDA	NEPRAVDA			S;D;N;F;Desc;ModDate;CreationDate;Size;CompressedSize		
N	string	1,7		PRAVDA	NEPRAVDA					
O	integer	1,7		NEPRAVDA	NEPRAVDA					
V	boolean	1,7		NEPRAVDA	NEPRAVDA		PRAVDA			
E	boolean	1,7		NEPRAVDA	NEPRAVDA		NEPRAVDA			
