Key	Type	SinceVersion	DeprecatedIn	Required	IndirectRefrence	RequiredValue	DefaultValue	PossibleValues	SpecialCase	Link
Type	name	1.5		TRUE	FALSE	OCG				
Name	string	1.5		TRUE	FALSE					
Intent	array;name	1.5		FALSE	FALSE					[];[]
Usage	dictionary	1.5		FALSE	FALSE					[OptContentUsage]
