Key	Type	SinceVersion	DeprecatedIn	Required	IndirectRefrence	RequiredValue	DefaultValue	PossibleValues	SpecialCase	Link
K	integer	1.0		FALSE	FALSE		0	value<0;value=0;value>0		
EndOfLine	boolean	1.0		FALSE	FALSE		FALSE			
EncodedByteAlign	boolean	1.0		FALSE	FALSE		FALSE			
Columns	integer	1.0		FALSE	FALSE		1728			
Rows	integer	1.0		FALSE	FALSE		0			
EndOfBlock	boolean	1.0		FALSE	FALSE		TRUE			
BlackIs1	boolean	1.0		FALSE	FALSE		FALSE			
DamagedRowsBeforeError	integer	1.0		FALSE	FALSE		0			
