Key	Type	SinceVersion	DeprecatedIn	Required	IndirectRefrence	RequiredValue	DefaultValue	PossibleValues	SpecialCase	Link
S	name	1,5		NEPRAVDA	NEPRAVDA		S	C;S		
I	number	1,5		NEPRAVDA	NEPRAVDA		0	<0;2>		
