Key	Type	SinceVersion	DeprecatedIn	Required	IndirectRefrence	RequiredValue	DefaultValue	PossibleValues	SpecialCase	Link
WC	dictionary	1,4		NEPRAVDA	NEPRAVDA					[ActionECMAScript]
WS	dictionary	1,4		NEPRAVDA	NEPRAVDA					[ActionECMAScript]
DS	dictionary	1,4		NEPRAVDA	NEPRAVDA					[ActionECMAScript]
WP	dictionary	1,4		NEPRAVDA	NEPRAVDA					[ActionECMAScript]
DP	dictionary	1,4		NEPRAVDA	NEPRAVDA					[ActionECMAScript]
