Key	Type	SinceVersion	DeprecatedIn	Required	IndirectRefrence	RequiredValue	DefaultValue	PossibleValues	SpecialCase	Link
*	dictionary	2		FALSE	FALSE					[3DMeasure3DC,3DMeasureRD3,3DMeasureAD3,3DMeasurePD3,3DMeasureLD3]
