Key	Type	SinceVersion	DeprecatedIn	Required	IndirectRefrence	RequiredValue	DefaultValue	PossibleValues	SpecialCase	Link
Type	name	1,5		NEPRAVDA	NEPRAVDA	MinBitDepth				
V	integer	1,5		PRAVDA	NEPRAVDA					
M	integer	1,5		NEPRAVDA	NEPRAVDA		0	0;1;2;3;4;5;6		
