Key	Type	SinceVersion	DeprecatedIn	Required	IndirectRefrence	RequiredValue	DefaultValue	PossibleValues	SpecialCase	Link
Type	name	2,0		NEPRAVDA	NEPRAVDA	RichMediaDeactivation				
Condition	name	2,0		NEPRAVDA	NEPRAVDA		XD	XD;PC;PI		
