Key	Type	SinceVersion	DeprecatedIn	Required	IndirectRefrence	RequiredValue	DefaultValue	PossibleValues	SpecialCase	Link
Type	name	1,4		NEPRAVDA	NEPRAVDA			Pagination;Layout;Page;Background		
BBox	rectangle	1,4		NEPRAVDA	NEPRAVDA					
Subtype	name	1,7		NEPRAVDA	NEPRAVDA			Header;Footer;Watermark;PageNum;LineNum;Redaction;Bates		
