Key	Type	SinceVersion	DeprecatedIn	Required	IndirectRefrence	RequiredValue	DefaultValue	PossibleValues	SpecialCase	Link
SW	name	1,3		NEPRAVDA	NEPRAVDA		A	A;B;S;N		
S	name	1,3		NEPRAVDA	NEPRAVDA		A	A;P		
A	array	1,3		NEPRAVDA	NEPRAVDA		[0.5 0.5]			[]
FB	boolean	1,5		NEPRAVDA	NEPRAVDA		NEPRAVDA			
