Key	Type	SinceVersion	DeprecatedIn	Required	IndirectRefrence	RequiredValue	DefaultValue	PossibleValues	SpecialCase	Link
OCGs	array	1,5		PRAVDA	NEPRAVDA					[]
D	dictionary	1,5		PRAVDA	NEPRAVDA					[]
Configs	array	1,5		NEPRAVDA	NEPRAVDA					[]
