Key	Type	SinceVersion	DeprecatedIn	Required	IndirectRefrence	RequiredValue	DefaultValue	PossibleValues	SpecialCase	Link
Pages	array	1.3		TRUE	FALSE					[]
DeviceColorant	name;string	1.3		TRUE	FALSE					
ColorSpace	array	1.3		FALSE	FALSE					[]
