Key	Type	SinceVersion	DeprecatedIn	Required	IndirectRefrence	RequiredValue	DefaultValue	PossibleValues	SpecialCase	Link
Type	name	1,3		NEPRAVDA						
Action	name	1,3		PRAVDA				All;Include;Exclude		
Fields	array	1,3		NEPRAVDA					Required:True=>Action:Include||Exclude	[]
V	name	1,5		PRAVDA			1,2	1,2		
