Key	Type	SinceVersion	DeprecatedIn	Required	IndirectRefrence	RequiredValue	DefaultValue	PossibleValues	SpecialCase	Link
Type	name	1.4		FALSE	FALSE	SpiderContentSet				
S	name	1.4		TRUE	FALSE	SPS				
ID	string	1.4		TRUE	FALSE					
O	array	1.4		TRUE	FALSE					
SI	dictionary;array	1.4		TRUE	FALSE					SourceInformation
CT	string	1.4		FALSE	FALSE					
TS	date	1.4		FALSE	FALSE					
T	string	1.4		FALSE	FALSE					
TID	string	1.4		FALSE	FALSE					
