Key	Type	SinceVersion	DeprecatedIn	Required	IndirectRefrence	RequiredValue	DefaultValue	PossibleValues	SpecialCase	Link
Type	name	1,1		NEPRAVDA	NEPRAVDA	Thread				
F	dictionary	1,1		PRAVDA	PRAVDA					[BeadFirst]
I	dictionary	1,1		NEPRAVDA	NEPRAVDA					[DocInfo]
Metadata	stream	2,0		NEPRAVDA	PRAVDA					[Metadata]
