Key	Type	SinceVersion	DeprecatedIn	Required	IndirectRefrence	RequiredValue	DefaultValue	PossibleValues	SpecialCase	Link
CreatorInfo	dictionary	1,5		NEPRAVDA	NEPRAVDA					[OptContentCreatorInfo]
Language	dictionary	1,5		NEPRAVDA	NEPRAVDA					[OptContentLanguage]
Export	dictionary	1,5		NEPRAVDA	NEPRAVDA					[OptContentExport]
Zoom	dictionary	1,5		NEPRAVDA	NEPRAVDA					[OptContentZoom]
Print	dictionary	1,5		NEPRAVDA	NEPRAVDA					[OptContentPrint]
View	dictionary	1,5		NEPRAVDA	NEPRAVDA					[OptContentView]
User	dictionary	1,5		NEPRAVDA	NEPRAVDA					[OptContentUser]
PageElement	dictionary	1,5		NEPRAVDA	NEPRAVDA					[OptContentPageElement]
