Key	Type	SinceVersion	DeprecatedIn	Required	IndirectRefrence	RequiredValue	DefaultValue	PossibleValues	SpecialCase	Link
WhitePoint	array	1,1		PRAVDA	NEPRAVDA					[]
BlackPoint	array	1,1		NEPRAVDA	NEPRAVDA		[0.0 0.0 0.0]			[]
Gamma	number	1,1		NEPRAVDA	NEPRAVDA		[1.0 1.0 1.0]			
Matrix	array	1,1		NEPRAVDA	NEPRAVDA		[1 0 0 0 1 0 0 0 1]			[]
