Key	Type	SinceVersion	DeprecatedIn	Required	IndirectRefrence	RequiredValue	DefaultValue	PossibleValues	SpecialCase	Link
Type	name	1,7		NEPRAVDA	NEPRAVDA	ExData				
Subtype	name	1,7		PRAVDA	NEPRAVDA	Markup3D				
3DA	dictionary;string	1,7		PRAVDA	NEPRAVDA					[Annot3D];[]
3DV	dictionary	1,7		PRAVDA	NEPRAVDA					[3DView]
MD5	string	1,7		NEPRAVDA	NEPRAVDA					
