Key	Type	SinceVersion	DeprecatedIn	Required	IndirectRefrence	RequiredValue	DefaultValue	PossibleValues	SpecialCase	Link
Type	name	1,0		NEPRAVDA	NEPRAVDA	DeveloperExtensions				
BaseVersion	name	1,0		PRAVDA	NEPRAVDA			1.0;1.1;1.2;1.3;1.4;1.5;1.6;1.7;2.0		
ExtensionLevel	integer	1,0		PRAVDA	NEPRAVDA					
URL	string	2,0		NEPRAVDA	NEPRAVDA					
