Key	Type	SinceVersion	DeprecatedIn	Required	IndirectRefrence	RequiredValue	DefaultValue	PossibleValues	SpecialCase	Link
Type	name	2,0		NEPRAVDA	NEPRAVDA	CollectionColors				
Background	array	2,0		NEPRAVDA	NEPRAVDA					[]
CardBackground	array	2,0		NEPRAVDA	NEPRAVDA					[]
CardBorder	array	2,0		NEPRAVDA	NEPRAVDA					[]
PrimaryText	array	2,0		NEPRAVDA	NEPRAVDA					[]
SecondaryText	array	2,0		NEPRAVDA	NEPRAVDA					[]
