Key	Type	SinceVersion	DeprecatedIn	Required	IndirectRefrence	RequiredValue	DefaultValue	PossibleValues	SpecialCase	Link
Type	name	2,0		NEPRAVDA	NEPRAVDA	RichMediaSettings				
Activation	dictionary	2,0		NEPRAVDA	NEPRAVDA					[RichMediaActivation]
Deactivation	dictionary	2,0		NEPRAVDA	NEPRAVDA					[RichMediaDeactivation]
