Key	Type	SinceVersion	DeprecatedIn	Required	IndirectRefrence	RequiredValue	DefaultValue	PossibleValues	SpecialCase	Link
Type	name	2,0		NEPRAVDA	NEPRAVDA	ExData				
Subtype	name	2,0		PRAVDA	NEPRAVDA	MarkupGeo				
