Key	Type	SinceVersion	DeprecatedIn	Required	IndirectRefrence	RequiredValue	DefaultValue	PossibleValues	SpecialCase	Link
Type	name	2.0		FALSE	FALSE	DPartRoot				
DPartRootNode	dictionary	2.0		FALSE	FALSE					[]
RecordLevel	integer	2.0		FALSE	FALSE					
NodeNameList	array	2.0		FALSE	FALSE					[]
