Key	Type	SinceVersion	DeprecatedIn	Required	IndirectRefrence	RequiredValue	DefaultValue	PossibleValues	SpecialCase	Link
AU	dictionary;string	1,4		PRAVDA	NEPRAVDA					[URLAlias];[]
TS	date	1,4		NEPRAVDA	NEPRAVDA					
E	date	1,4		NEPRAVDA	NEPRAVDA					
S	integer	1,4		NEPRAVDA	NEPRAVDA		0	0;1;2		
C	dictionary	1,4		NEPRAVDA	PRAVDA					[WebCaptureCommand]
