Key	Type	SinceVersion	DeprecatedIn	Required	IndirectReference	DefaultValue	PossibleValues	SpecialCase	Link	Note
F	string-byte	1.1	2.0	TRUE	FALSE					
D	string-byte	1.1	2.0	FALSE	FALSE					
O	string-ascii	1.1	2.0	FALSE	FALSE	open	[open,print]			
P	string-byte	1.1	2.0	FALSE	FALSE					
