Key	Type	SinceVersion	DeprecatedIn	Required	IndirectReference	RequiredValue	DefaultValue	PossibleValues	SpecialCase	Link
K	dictionary	1.3		FALSE	FALSE					[ActionECMAScript]
F	dictionary	1.3		FALSE	FALSE					[ActionECMAScript]
V	dictionary	1.3		FALSE	FALSE					[ActionECMAScript]
C	dictionary	1.3		FALSE	FALSE					[ActionECMAScript]
