Key	Type	SinceVersion	DeprecatedIn	Required	IndirectReference	RequiredValue	DefaultValue	PossibleValues	SpecialCase	Link
D	array	1.1		TRUE	FALSE					[DestXYZ,Dest0,Dest1,Dest4]
SD	array	1.1		FALSE	FALSE					[]
