Key	Type	SinceVersion	DeprecatedIn	Required	IndirectReference	DefaultValue	PossibleValues	SpecialCase	Link	Note
Type	name	1.1		FALSE	FALSE		[Action]			
S	name	1.1		TRUE	FALSE		[Thread]			
F	dictionary;string	1.1		FALSE	FALSE				[FileSpecification];[]	
D	dictionary;integer;string-text	1.1		TRUE	FALSE				[Thread];[];[]	
B	dictionary;integer	1.1		FALSE	FALSE				[Bead];[]	
