Key	Type	SinceVersion	DeprecatedIn	Required	IndirectReference	DefaultValue	PossibleValues	SpecialCase	Link	Note
D	array	1.1		TRUE	FALSE				[DestXYZ,Dest0,Dest1,Dest4]	
SD	array	2.0		FALSE	FALSE				[DestXYZStruct,Dest0Struct,Dest1Struct,Dest4Struct]	
