Key	Type	SinceVersion	DeprecatedIn	Required	IndirectReference	DefaultValue	PossibleValues	SpecialCase	Link	Note
Type	name	1.6		FALSE	FALSE		[3DRef]			
3DD	stream	1.6		TRUE	FALSE				[Stream]	
