Key	Type	SinceVersion	DeprecatedIn	Required	IndirectReference	DefaultValue	PossibleValues	SpecialCase	Link
0	dictionary	2.0		TRUE	TRUE				[StructElem]
1	name	2.0		TRUE	FALSE		[FitR]		
2	null;number	2.0		TRUE	FALSE				[];[]
3	null;number	2.0		TRUE	FALSE				[];[]
4	null;number	2.0		TRUE	FALSE				[];[]
5	null;number	2.0		TRUE	FALSE				[];[]
