Key	Type	SinceVersion	DeprecatedIn	Required	IndirectReference	DefaultValue	PossibleValues	SpecialCase	Link	Note
Solidities	dictionary	1.6		FALSE	FALSE				[Solidities]	
PrintingOrder	array	1.6		FALSE	FALSE			IsRequired=>SoliditiesIsPresent	[ArrayOfNamesForPrintingOrder]	
DotGain	dictionary	1.6		FALSE	FALSE				[DictionaryOfFunctions]	
