Key	Type	SinceVersion	DeprecatedIn	Required	IndirectReference	DefaultValue	PossibleValues	SpecialCase	Link	Note
Type	name	2.0		FALSE	FALSE		[RichMediaSettings]			
Activation	dictionary	2.0		FALSE	FALSE				[RichMediaActivation]	
Deactivation	dictionary	2.0		FALSE	FALSE				[RichMediaDeactivation]	
