Key	Type	SinceVersion	DeprecatedIn	Required	IndirectReference	DefaultValue	PossibleValues	SpecialCase	Link	Note
Type	name	2.0		FALSE	FALSE		[Measure]			
Subtype	name	2.0		FALSE	FALSE		[GEO]			
Bounds	array	2.0		FALSE	FALSE				[ArrayOfNumbersGeneral]	
GCS	dictionary	2.0		TRUE	FALSE				[GeographicCoordinateSystem,ProjectedCoordinateSystem]	
DCS	dictionary	2.0		FALSE	FALSE				[GeographicCoordinateSystem,ProjectedCoordinateSystem]	
PDU	array	2.0		FALSE	FALSE				[ArrayOf_3Names]	
GPTS	array	2.0		TRUE	FALSE				[ArrayOfNumbersGeneral]	
LPTS	array	2.0		FALSE	FALSE				[ArrayOfNumbersGeneral]	
PCSM	array	2.0		FALSE	FALSE				[ArrayOf3DTransMatrix]	
