Key	Type	SinceVersion	DeprecatedIn	Required	IndirectReference	DefaultValue	PossibleValues	SpecialCase	Link	Note
O	name	1.6		TRUE	FALSE		[NSO]			
NS	dictionary	1.6		TRUE	FALSE				[Namespace]	
