Key	Type	SinceVersion	DeprecatedIn	Required	IndirectReference	Inheritable	DefaultValue	PossibleValues	SpecialCase	Link	Note
Type	name	1.3		FALSE	fn:MustBeDirect(fn:IsPresent(ByteRange))	FALSE		[Sig]			Table 255
Filter	name	1.3		TRUE	fn:MustBeDirect(fn:IsPresent(ByteRange))	FALSE		[Adobe.PPKLite,Entrust.PPKEF,CICI.SignIt,VeriSign.PPKVS,*]			
SubFilter	name	1.3		FALSE	fn:MustBeDirect(fn:IsPresent(ByteRange))	FALSE		[adbe.pkcs7.detached,fn:Deprecated(2.0,fn:SinceVersion(1.4,adbe.pkcs7.sha1)),adbe.x509.rsa_sha1,fn:Extension(ETSI_PAdES,ETSI.CAdES.detached),ETSI.CAdES.detached]			Table 260 and https://github.com/pdf-association/pdf-issues/issues/219
Contents	string-byte	1.3		TRUE	fn:MustBeDirect(fn:IsPresent(ByteRange))	FALSE			[fn:Eval((fn:IsPresent(ByteRange) && fn:IsHexString()) && fn:AlwaysUnencrypted())]		
Cert	array;string-byte	1.3		fn:IsRequired(@SubFilter==adbe.x509.rsa_sha1)	fn:MustBeDirect(fn:IsPresent(ByteRange))	FALSE			[fn:Ignore((@SubFilter==adbe.pkcs7.detached) || (@SubFilter==adbe.pkcs7.sha1) || (@SubFilter==ETSI.CAdES.detached) || (@SubFilter==ETSI.RFC3161))];[fn:Ignore((@SubFilter==adbe.pkcs7.detached) || (@SubFilter==adbe.pkcs7.sha1) || (@SubFilter==ETSI.CAdES.detached) || (@SubFilter==ETSI.RFC3161))]	[ArrayOfStringsByte];[]	Table 260
ByteRange	array	1.3		FALSE	fn:MustBeDirect(fn:IsPresent(ByteRange))	FALSE			[fn:Eval((fn:ArrayLength(ByteRange) mod 2)==0)]	[ArrayOfNonNegativeIntegersGeneral]	
Reference	array	1.5		FALSE	fn:MustBeDirect(fn:IsPresent(ByteRange))	FALSE			[fn:Ignore(@SubFilter==ETSI.RFC3161)]	[ArrayOfSignatureReferences]	
Changes	array	1.3		FALSE	fn:MustBeDirect(fn:IsPresent(ByteRange))	FALSE			[fn:Ignore(@SubFilter==ETSI.RFC3161)]	[ArrayOf_3NonNegativeIntegers]	
Name	string-text	1.3		FALSE	fn:MustBeDirect(fn:IsPresent(ByteRange))	FALSE			[fn:Ignore(@SubFilter==ETSI.RFC3161)]		
M	date	1.3		FALSE	fn:MustBeDirect(fn:IsPresent(ByteRange))	FALSE					
Location	string-text	1.3		FALSE	fn:MustBeDirect(fn:IsPresent(ByteRange))	FALSE					
Reason	string-text	1.3		FALSE	fn:MustBeDirect(fn:IsPresent(ByteRange))	FALSE					
ContactInfo	string-text	1.3		FALSE	fn:MustBeDirect(fn:IsPresent(ByteRange))	FALSE					
R	integer	1.3	1.5	FALSE	fn:MustBeDirect(fn:IsPresent(ByteRange))	FALSE			[fn:Ignore()]		see _Adobe PDF Signature Build Dictionary Specification_ shall not be used since PDF 1.5 
V	integer	1.5		FALSE	fn:MustBeDirect(fn:IsPresent(ByteRange))	FALSE	0				
Prop_Build	dictionary	1.5		FALSE	fn:MustBeDirect(fn:IsPresent(ByteRange))	FALSE				[SignatureBuildPropDict]	see _Adobe PDF Signature Build Dictionary Specification_
Prop_AuthTime	integer	1.5		FALSE	fn:MustBeDirect(fn:IsPresent(ByteRange))	FALSE		[fn:Eval(@Prop_AuthTime>=0)]	[fn:Ignore(@SubFilter==ETSI.RFC3161)]		see _Adobe PDF Signature Build Dictionary Specification_
Prop_AuthType	name	1.5		FALSE	fn:MustBeDirect(fn:IsPresent(ByteRange))	FALSE		[PIN,Password,Fingerprint]	[fn:Ignore(@SubFilter==ETSI.RFC3161)]		see _Adobe PDF Signature Build Dictionary Specification_
ADBE_Build	string	1.3	1.5	FALSE	fn:MustBeDirect(fn:IsPresent(ByteRange))	FALSE					see _Adobe PDF Signature Build Dictionary Specification_
